"year","date","transect.location","transectID","reader","pointno","pellet.count","notes"
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",1,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",2,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",3,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",4,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",5,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",6,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",7,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",8,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",9,1,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",10,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",11,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",12,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",13,1,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",14,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",15,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",16,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",17,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",18,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",19,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",20,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",21,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",22,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",23,2,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",24,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",25,0,"1 close"
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",26,0,"stone house"
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",27,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",28,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",29,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",30,1,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",31,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",32,1,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",33,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",34,1,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",35,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",36,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",37,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",38,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",39,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",40,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",41,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",42,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",43,1,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",44,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",45,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",46,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",47,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",48,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",49,0,NA
2021,2021-05-06 00:00:00,"Along west side of continental road from diversion","Q","BS",50,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",1,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",2,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",3,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",4,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",5,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",6,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",7,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",8,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",9,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",10,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",11,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",12,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",13,0,"1 between"
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",14,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",15,1,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",16,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",17,1,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",18,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",19,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",20,1,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",21,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",22,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",23,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",24,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",25,1,"1 between"
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",26,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",27,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",28,0,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",29,0,"1 between"
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",30,1,NA
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",31,0,"15+ piles"
2021,2021-05-06 00:00:00,"East side of Hall rd to cont.",NA,"AC",32,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",1,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",2,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",3,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",4,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",5,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",6,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",7,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",8,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",9,1,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",10,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",11,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",12,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",13,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",14,2,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",15,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",16,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",17,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",18,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",19,2,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",20,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",21,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",22,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",23,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",24,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",25,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",26,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",27,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",28,1,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",29,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",30,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",31,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",32,1,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",33,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",34,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",35,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",36,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",37,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",38,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",39,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",40,1,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",41,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",42,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",43,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",44,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",45,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",46,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",47,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",48,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",49,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",50,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",51,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",52,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",53,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",54,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",55,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",56,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",57,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",58,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",59,1,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",60,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",61,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",62,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",63,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",64,0,NA
2021,2021-04-20 00:00:00,"White Oak rd over Honey Hill to Entrance Rd",NA,"KT",65,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",1,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",2,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",3,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",4,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",5,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",6,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",7,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",8,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",9,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",10,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",11,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",12,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",13,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",14,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",15,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",16,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",17,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",18,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",19,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",20,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",21,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",22,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",23,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",24,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",25,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",26,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",27,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",28,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",29,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",30,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",31,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",32,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",33,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",34,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",35,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",36,0,"raccoon"
2022,2022-04-08 00:00:00,"Hollow south","L","SL",37,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",38,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",39,1,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",40,0,"woodcock"
2022,2022-04-08 00:00:00,"Hollow south","L","SL",41,1,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",42,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",43,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",44,1,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",45,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",46,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",47,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",48,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",49,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",50,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",51,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",52,0,NA
2022,2022-04-08 00:00:00,"Hollow south","L","SL",53,0,"deer stand"
2022,2022-04-08 00:00:00,"Hollow south","L","SL",54,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",1,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",2,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",3,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",4,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",5,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",6,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",7,1,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",8,0,"1 between 7 and 8"
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",9,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",10,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",11,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",12,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",13,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",14,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",15,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",16,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",17,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",18,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",19,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",20,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",21,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",22,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",23,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",24,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",25,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",26,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",27,0,NA
2022,2022-03-06 00:00:00,"Arthurs to Aleck","H","DP",28,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",1,0,"1 between"
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",2,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",3,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",4,0,"3 between"
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",5,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",6,1,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",7,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",8,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",9,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",10,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",11,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",12,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",13,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",14,0,"1 between"
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",15,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",16,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",17,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",18,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",19,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",20,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",21,0,"1 between"
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",22,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",23,0,"1 between"
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",24,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",25,0,"2 between"
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",26,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",27,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",28,0,"1 between"
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",29,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",30,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",31,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",32,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",33,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",34,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",35,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",36,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",37,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",38,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",39,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",40,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",41,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",42,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",43,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",44,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",45,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",46,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",47,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",48,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",49,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",50,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",51,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",52,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",53,0,NA
2022,2022-03-26 00:00:00,"W/O Trail to filtration","F","AF",54,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",1,1,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",2,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",3,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",4,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",5,0,"bear"
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",6,0,"10 plots along transect skipped due to large swamp"
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",7,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",8,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",9,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",10,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",11,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",12,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",13,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",14,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",15,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",16,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",17,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",18,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",19,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",20,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",21,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",22,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",23,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",24,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",25,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",26,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",27,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",28,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",29,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",30,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",31,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",32,0,NA
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",33,0,"x1"
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",34,0,"x4"
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",35,0,"two snakes"
2022,2022-03-26 00:00:00,"#5 W/O to  Hull Road","D","ZF/GF",36,0,NA
